imageLocation,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,mic.clip,mic.started,mic.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,text_2.started,text_2.stopped,new_run.keys,new_run.rt,new_run.started,new_run.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
train2017_coco_4866/000000034993.jpg,0,0,0,0,0,31,31,31,,,,,,,419.85173958899395,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000034993_trials_31.default,0.0015949272201396525,None,space,5.0986641500057885,420.7015849809977,None,420.7015849809977,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000035076.jpg,0,0,0,0,0,32,32,32,,,,,,,426.7352761509974,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000035076_trials_32.default,0.007832736286218278,None,space,9.077730078002787,427.5944944770017,None,427.5944944770017,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000035272.jpg,0,0,0,0,0,33,33,33,,,,,,,437.610908622999,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000035272_trials_33.default,0.007237095283926465,None,space,7.17071076099819,438.469540399994,None,438.469540399994,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000035322.jpg,0,0,0,0,0,34,34,34,,,,,,,446.5774177699932,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000035322_trials_34.default,0.007184093294199556,None,space,9.852587357992888,447.4356568420044,None,447.4356568420044,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000035424.jpg,0,0,0,0,0,35,35,35,,,,,,,458.22769492299994,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000035424_trials_35.default,0.0008848162106005475,None,space,7.22683440700348,459.08540595100203,None,459.08540595100203,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000036017.jpg,0,0,0,0,0,36,36,36,,,,,,,467.24532928799454,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000036017_trials_36.default,0.00752738029405009,None,space,13.048978406994138,468.1032650260022,None,468.1032650260022,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000036373.jpg,0,0,0,0,0,37,37,37,,,,,,,482.0942274160043,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000036373_trials_37.default,0.0023512342013418674,None,space,5.303305320994696,482.95292612900084,None,482.95292612900084,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000036439.jpg,0,0,0,0,0,38,38,38,,,,,,,489.1940580079972,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000036439_trials_38.default,0.007930100298835896,None,space,7.9400201170064975,490.04423116199905,None,490.04423116199905,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000036469.jpg,0,0,0,0,0,39,39,39,,,,,,,498.9280617829936,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000036469_trials_39.default,0.0009429271885892376,None,space,4.517971156004933,499.77827283799706,None,499.77827283799706,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,505.0776769649965,None,space,1.642646976004471,505.0776769649965,None,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000036768.jpg,1,0,1,0,0,0,0,0,,,,,,,None,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000036768_trials_0.default,0.0013798548025079072,None,space,12.316315125994151,510.0199325729918,None,510.0199325729918,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000036805.jpg,1,0,1,0,0,1,1,1,,,,,,,523.2786365039938,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000036805_trials_1.default,0.0038042111991671845,None,space,5.086143523993087,524.1301161239971,None,524.1301161239971,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000036919.jpg,1,0,1,0,0,2,2,2,,,,,,,530.1538172019937,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000036919_trials_2.default,0.0057141302968375385,None,space,8.620715710989316,531.0035394890001,None,531.0035394890001,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000036966.jpg,1,0,1,0,0,3,3,3,,,,,,,540.5616310859914,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000036966_trials_3.default,0.00211604121432174,None,space,9.067842110001948,541.4203998220037,None,541.4203998220037,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000036990.jpg,1,0,1,0,0,4,4,4,,,,,,,551.4282634999981,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000036990_trials_4.default,0.0017209252109751105,None,space,7.504927046000375,552.2793293779978,None,552.2793293779978,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000037062.jpg,1,0,1,0,0,5,5,5,,,,,,,560.7204932399909,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000037062_trials_5.default,0.007565166291897185,None,space,15.63765295498888,561.5785998579959,None,561.5785998579959,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000037063.jpg,1,0,1,0,0,6,6,6,,,,,,,578.1620097230043,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000037063_trials_6.default,0.0031980721978470683,None,space,7.682321073007188,579.0139363679918,None,579.0139363679918,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000037074.jpg,1,0,1,0,0,7,7,7,,,,,,,587.6289224950015,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000037074_trials_7.default,0.0014448621950577945,None,space,13.593215660002897,588.4870405300026,None,588.4870405300026,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
train2017_coco_4866/000000037102.jpg,1,0,1,0,0,8,8,8,,,,,,,603.020358594993,None,/Users/graziano-isaac/Desktop/CANS/v2_Behavioral/data/sub-008_cans_4-2-23_2023_Apr_11_1119_mic_recorded/recording_000000037102_trials_8.default,0.003888950202963315,None,space,11.279877387001761,603.864383313994,None,603.864383313994,None,,,,,,,,,sub-008,001,2023_Apr_11_1119,cans_4-2-23,2021.2.3,120.04411668156534,
